AT4G16610,AT4G29010,AT2G34420,AT2G43080,AT3G12120,AT3G04720,AB000623,AT1G55020,T04323,AT1G76100,AT3G15730,AT3G12500,AT5G38430,AT1G33960,AT1G32060,AT5G65110,AT1G28670,AT4G39260,AT2G24180,AT2G26740,AT5G35630,AT3G15350,AT2G35790,AT3G06860,Y11607,AT2G34660,AT2G33150,AT2G23430,AT2G39780,AT4G25100,AB003040,AT1G78380,AT1G37130,Z56278,AT1G07890,X66017,AT4G39330,AT5G13930,AT3G20230,AT4G39980,AT1G31580,AT4G37980,AT2G34770,AJ000470,L15389,AF062901,AT4G00860,AT3G57260,AT4G20360,AT3G16480,AT3G16520,AT2G42010,AT2G02990,AT1G76490,X99793,AT4G38530,AT1G67980,AT5G39190,AT3G02520,AT3G59700,AT4G09320,AT3G44300,AT5G24090,AT3G25230,AT1G08830,AT1G51680,AT1G05010,AT4G16760,AT5G42650,AT5G05730,AT1G25220,AT3G29200,AT4G31500,AT3G13920,AT3G11170,Z26426,AT2G29450,AF087932,AT5G02500,AT1G51760,AT3G45140,AT1G76680,AT2G37040,AT3G53260,AT1G56190,Y14590,AT3G30775,AT5G42180,AT4G13940,AT3G54640,AT5G54810,AT3G50970,AT3G18780,AT1G16060,AT5G54160,X16432,AT1G64280,AT5G66570,AT4G01850,AT1G01470,AT2G20340,AT3G47290,AT2G14610,AT1G75040,AT5G20620,AT2G26330,AT2G25080,AT4G14980,AT1G67750,AT1G67550,AT5G26000,AT5G25980,AT2G05510,AT1G04820,AT1G01480,AT3G28930,AT4G20890,AT2G45820,AT3G15210,AT5G47770,AT2G28740,AT2G14850,AT4G08500,AT3G45640,AT5G52350,AT3G20600,AT5G06940,AT1G53840,AT2G41110,AT5G37770,AT2G41100,AT5G57560,AT1G72260
AT2G26330,2.66132051704131,3.54152910752135,3.65262480615789,2.78387009182307,2.65140096692862,3.10857321168088,2.78007192273671,3.31419272248718,3.81618629848649,3.07694542198964,2.58096817335724,3.94520227754585,3.95785792019471,2.54212861418851,3.81405365576417,2.68845554647571,2.45029097486339,3.73756480329666,2.8614716668274,4.47943571493944,3.49174071463375,3.547613411262,2.48592593405616,3.70508969726254,3.52422197154308,3.00462170559823,3.09492411457276,3.40075888948085,3.30440646315704,2.69966239443398,3.47888195834481,3.6278466995809,3.72410437991552,3.40167837842983,3.95173011737568,3.20795859573795,3.50441949592012,3.62865329057572,2.7945253228901,2.87642987964282,3.87774797414015,3.33805791059562,3.03979544070255,3.29475227300885,4.17551186149423,3.27280734327259,3.29686275720586,3.00955709039054,3.4523392793994,3.81970132589775,4.11338816497872,3.04332108744263,4.34456074703577,3.05116223747919,3.97241581878408,4.01886115892674,3.55321694008078,3.19361938885773,2.99568897694804,3.51058592872515,3.43332648117915,3.03046204430051,3.61499739265867,4.01847535997995,3.53026892785026,4.38815386330516,3.79954880756939,4.2512490478884,4.26631109865514,3.98911252568024,3.82180961230828,3.94177432538089,3.83109359124506,4.00287355561177,4.19271622492806,4.34865609493991,4.61833234388475,5.06184404168076,4.02233000208486,4.25590641777236,5.12992893300814,4.3279102409923,4.09474034113395,4.13797639819417,4.79832481671145,4.58312383512818,4.61524745003375,4.67311071324797,4.06185035086991,4.19187764989629,3.94111283832003,4.7265338094572,3.27687226777243,4.08977009256144,3.8404311501571,3.13282181206831,2.86881374023864,4.06487267992676,3.58917879395399,3.57827187039135,2.38017915426528,3.03428364342014,1.70036909098407,2.30709822814309,1.55242856447535,0,1.52931084724526,1.52392751726911,0.888752525468142,2.96423351850407,1.58321336923423,1.28236963720099,3.04874747549613,2.86478215206741,3.34340395368149,3.3470778897377,2.56207714805487,3.85261253669974,3.24776411635112,3.14051955767704,3.06421330030303,2.74180480237215,2.59038110122584,2.15550587029217,3.87744885380052,2.61103583450917,2.87659267324468,2.93700286057232,3.42938896607763,2.84192119296876,2.57613454615166,2.6888698789988,2.8433497809807
AT2G25080,2.53850471399228,3.56341614467873,2.98215439975767,2.12077843823984,2.55168977673188,2.4781689937936,2.34806876367431,3.07597912178399,3.27990303847019,2.54881522074689,2.63488113652077,3.62992551708062,3.27048512657006,2.30521466168294,3.69396576901249,3.14720396992886,3.02404720916837,3.99196960382441,3.58804080700624,4.70791893948515,3.87058134790615,3.93294617109032,3.32810157049496,4.02518074812411,4.0088698445179,3.77314652251301,3.42705089596609,3.4459006397273,3.98967819647976,3.36577019048939,4.05898591146052,4.10928580801774,4.25076747773246,4.07109577756788,4.42379074665767,3.57427971999101,4.08452482827721,4.13571734013968,3.75107374959677,2.96618975837723,3.97854266693798,3.9349786049243,3.50548508297325,4.02482841193721,4.65342184447069,3.28797818632134,4.07506729197286,3.90538010481848,3.70479521140751,4.33835512463203,4.68335724592551,3.47222549009637,4.53897434575412,3.7922171018101,4.67534165211998,4.19224265870453,4.01909826508124,3.85111022313618,3.53924625640432,4.00068795174792,3.88061068470518,3.72183816510686,4.17187180195521,4.49522164733932,3.53321709440377,4.89365405955877,4.44207884871262,4.53678489837616,4.29789012184397,4.24766206378085,4.13724162764879,3.98040275668556,4.16777209889037,4.61782221602456,4.5854537110189,4.85905961782339,4.75150366409982,5.16166489084646,4.46350303422547,4.43025479438914,5.11677202435579,4.72573504374632,4.57567274304705,4.49033363297628,5.12099311429443,4.62160832317517,4.87392609024747,4.19741825809997,4.50894518349137,4.74920754981565,4.41033509193746,4.6268936189074,3.89321161521128,4.57422500810006,4.28131549710402,3.63148163411369,3.618139499563,4.50220742181977,4.06331837693812,3.74300126589185,2.19255874103546,3.57205840251682,1.72079008461346,3.17718107533534,2.37346570762314,1.52931084724526,0,1.75402618206571,1.04121469297355,3.15291023479911,1.84849776148093,1.61517179865827,3.4258243564065,3.02460511990706,3.38167069168998,3.56887428737676,2.86170711929942,4.03552539821917,3.51072130487511,3.55227847256293,3.36393968314832,2.71830478635693,3.29085653464991,2.51880941882311,4.07132765721073,2.84830471827208,2.27527288779676,2.883926451325,3.84759400865437,3.397444158265,2.74708445014128,3.27161160650328,3.41557522795283
AT4G14980,3.37799168864031,3.4893525320605,3.6204705102525,3.16050335229865,2.69947112165735,2.90407912663343,2.63650509770169,2.86195093223364,3.52093002115606,2.42626311400042,2.75898885936841,3.46094255626802,3.52634850422842,2.86425043805496,3.67600725526705,2.26994141072099,2.50861018233822,3.43455273078548,2.43100935488081,4.04543544914006,3.05100827981489,3.23988963688919,2.82077848772019,3.4850008802402,3.28904828151412,3.28456750445473,2.50169025653377,3.2625589334553,2.67249671199461,3.48719989285688,3.23209791795252,3.60657652879902,3.52680724197481,3.46237642025835,4.44223342901631,3.22185027934896,3.8779196860594,4.1822935440765,3.3692082624587,3.06137172371504,3.94464328365367,3.60893144659718,3.78239858212854,3.77166848081204,4.47198939491956,4.04631386721804,3.62873490458824,3.67905137346056,3.698540508237,3.92912400561588,4.25780515261197,3.12496199905487,4.66927470094018,3.27734328593222,4.18641053390228,3.79118746771641,3.42002367187612,3.16462372188354,2.89670086847779,3.38823954755194,3.23018908161024,3.22025579445298,3.59787792681311,4.0011669496853,4.34807594081601,4.63077997459024,3.62673535755616,4.34508708944205,3.99577519903735,3.91899807987182,3.81739883066362,4.05866278936474,3.76999923077724,4.2767903770068,4.22823062604572,4.44589138164126,4.57548798821546,4.92247965216241,4.08921200832459,4.18627665032831,4.90379564847415,4.36264741517602,4.62312008949938,4.69437949493328,4.6842072919698,4.72117003184232,4.73227918483589,4.44261490008902,4.28267180318525,4.3786921521162,4.07640259636717,4.97473270634373,3.95603700675107,4.58088031134737,4.39789076011001,3.56756498181533,3.56701717968697,4.101181225032,3.64423890750826,3.61317535579883,3.00520825782723,3.36676847989745,2.39210550194844,3.11558991617751,2.46505136537862,1.52392751726911,1.75402618206571,0,1.00025751469309,2.91257265078229,1.80176697445868,1.56170161073843,2.77456520274475,2.83440109245604,3.24838411101043,3.01953085852273,2.58261723873535,3.45514190172444,3.01399953666917,2.74080385342695,2.50910718304699,2.74266031679809,1.98041832758284,1.43372127161872,3.10592895950905,1.79480423140102,2.47665305449855,2.7372306961409,3.11228177648602,2.20852386942976,2.39756701622833,2.04395283953153,3.04912555323506
AT1G67750,2.83786579665759,3.52425602352624,3.40081675105937,2.60434742316861,2.42561305143999,2.78558088723196,2.37070882577195,2.99454883734378,3.58037833743,2.44408640340905,2.51847464218264,3.60691585575336,3.60273494212161,2.35545871643211,3.76436792190933,2.54779752429388,2.61706933930055,3.56215026100921,2.95200099636331,4.45185092063391,3.41482946036738,3.48026068311384,2.85482798082074,3.6794055176853,3.47329079339853,3.37786398421014,2.91488482396063,3.26564430659908,3.29923702137327,3.2430714644992,3.53351086618154,3.75931471517376,3.82719829306531,3.55316582855895,4.30316916320054,3.16547656697898,3.75059082268874,3.94353908660787,3.26407693984165,2.8012630769801,3.8959458204454,3.52417365268597,3.36753630360713,3.69579677342857,4.474748613166,3.59887997461085,3.59859229073134,3.54195882620818,3.5376183901693,4.02198755667506,4.39975410570034,3.02016413129965,4.52383700084453,3.26345986854397,4.27194798779643,4.00412073270874,3.65780966889052,3.39134134319918,2.95831600280768,3.62614687100495,3.40708422008379,3.25613793102534,3.7718168045088,4.09628566263926,3.82216289984833,4.62785561966685,3.93654322994883,4.35021448769161,4.19526873608235,4.01815524571575,3.87859518288645,3.93298534705381,3.90709406557086,4.32056248025555,4.27114329407888,4.59223709811678,4.69606400996963,5.079134886283,4.09775909695311,4.30010101167589,5.10358478973084,4.52213157981167,4.46900004975965,4.4657090730604,4.90635956443441,4.67732948134232,4.72651588983862,4.46860982745205,4.21275498755957,4.43122772779012,4.10547339954006,4.76966899454459,3.66480765074321,4.3840275017495,4.12578911433692,3.34619694141558,3.27842198959499,4.1643047095107,3.66185453646796,3.61299119096573,2.40053855577306,3.44304239313793,1.77621939304186,2.85869058418413,1.97403919049521,0.888752525468142,1.04121469297355,1.00025751469309,0,3.07554803886186,1.65400028006346,1.39396767331133,3.16226381376792,2.76854692569586,3.44645390689314,3.18492666776223,2.51894514788175,3.80473248396678,3.23183011644888,3.07960185785565,2.89871207141965,2.78996121373022,2.55961422406229,1.97849853846749,3.65246117134803,2.28266650990963,2.52791442249634,2.80659067960613,3.42088289202291,2.84145625936262,2.50871245383603,2.60227840769565,3.08826081319519
AT1G67550,3.76778232448983,4.44371511686517,4.31582929932209,4.443867324632,4.55599587835689,4.26743856752139,4.3211614795675,4.46426249819676,4.58066004502222,4.1999061461247,3.71940313600018,4.67821458938878,4.51989210099478,3.25884374666368,2.97446654492986,3.32721143997718,3.64484754432884,4.77808024122921,3.60476545907955,4.38407452421922,4.07400448520126,4.42677128155826,3.89148079096351,4.18760863470382,4.31937576384597,3.92024491823394,3.68314948142144,3.85398117936738,3.5876184961279,2.00697091052212,3.71014281074786,3.52428844876338,3.55615754689482,4.37746432164078,3.22631725354761,3.36404687833032,3.60004540633031,3.82508502716776,3.61427030254338,2.99015087423779,2.97492088556368,3.50314848386919,3.81834831478939,3.40656951396093,3.38488532130972,3.34716153540369,3.07720218061797,2.54194982866362,3.08379257233832,3.59233184092144,3.68793056383767,3.87640912882477,4.61076212835134,3.29048917338258,3.79986306381546,3.22193998753468,3.31963643283267,3.44525713451565,3.87067794841382,3.33254271258959,4.06136692674905,3.5671055427398,3.55115812651591,4.58338358018517,3.53602744387484,3.9913702119945,3.93059172834307,4.12581190679786,3.41280941846904,3.1766494536527,3.5578307911826,3.71228520829677,3.33312431194818,3.13213396196794,4.41867718685513,3.88981652693659,3.91151820712866,4.17409819053649,4.52354024644758,3.66578284209376,4.02744494257327,3.82051955921037,3.74843991575879,3.99960053944728,3.69935859718492,4.16739839090877,4.19215129926724,3.46890306337868,4.51862622032748,3.6812092611938,3.70157430922925,4.43466761063521,2.98931395368553,3.98268060178556,3.88410466949025,3.52700707862856,3.74879880814068,4.21174071780992,4.20932299713386,3.51269495130975,2.61755985739811,1.27121075946674,2.77104716489615,2.10823218957685,2.64989357077336,2.96423351850407,3.15291023479911,2.91257265078229,3.07554803886186,0,2.18240819786606,2.923898427848,2.85322110064275,3.04364313914838,3.50688988396813,3.3486767788543,2.62443118032422,3.02105363134602,2.7936612149348,2.18519719500941,3.06740081397834,3.01438641129368,2.66439844027184,2.31926579599644,4.12768875149665,3.09501402640537,2.58813675155854,2.3114474473509,3.08480436612794,2.72712141992908,2.78997454948661,3.00668449526418,2.82685222009606
AT5G26000,3.56662981786938,4.37224835039171,4.2435804919914,3.42813798297691,3.69561233988848,3.56366935553819,3.52174393024209,4.0679018311165,4.12754573997915,3.36794485240792,3.61341900213925,4.41364537756615,4.16735770426778,3.15027842788253,4.05166606855575,3.44832990976792,3.48400911033209,4.26893482477397,3.41740325007863,4.81301529910336,4.1790234187603,4.35171789631727,3.54368058937808,4.47329242114206,4.27425126654681,3.81917038627632,3.75881027444749,4.21344043647077,3.61314127986189,2.57220474336881,4.11824740222428,4.2207242269466,4.27117326377893,4.26817264521563,4.22714750260101,3.71268159210684,4.11131616675986,4.18041709777123,3.72728306635356,3.35949510930437,4.02179540535567,3.80982806744871,3.81491859526648,3.80393079048831,4.47846462200931,3.6456660740807,3.62579412009549,3.03984372210612,3.8181533167221,4.26091563867756,4.52226664775077,3.76790201401191,4.97750909577572,3.35636596234007,4.26001783630163,3.74448045372492,3.65853284242728,3.6046721792704,3.39831166036931,3.65158531733725,3.6807756560073,3.54413626740339,3.75077060119371,4.56302348934454,3.30969782630061,4.38247640028831,3.61909527750044,3.89927579815329,3.41360510811019,3.31899052459374,3.27934087079309,3.39352151372671,3.13526818546404,3.73608135347613,4.17513211622471,3.99449193720153,3.9854495681717,4.87936140280785,4.21810224629181,3.54161019791337,4.71436637206529,3.80048460123627,3.97383859151863,3.90437557400028,4.7127854623247,4.07752253164026,4.39321461956288,3.9182067122084,4.28788458784375,4.08259734549294,3.65129471016364,4.71679221076231,3.28572294629325,4.30381986134875,4.01112487459254,3.10228449421374,2.980797622595,4.12181227002213,3.6950540181858,2.76536708019388,2.41517075625493,2.53414838827583,2.36202261431977,2.16269429855285,2.09642895291756,1.58321336923423,1.84849776148093,1.80176697445868,1.65400028006346,2.18240819786606,0,1.26262068958377,2.68311876805333,2.10047968664255,2.79575770380285,2.79215594403661,1.86539288049435,2.97959705628462,2.20714275814321,2.77948613736892,2.36348762432258,1.86532307640714,2.29142135234094,1.45365652518262,3.77815219042418,2.1435172125684,1.69663138221094,1.71082110877847,2.69289832875268,2.30283597439831,1.45753874219384,2.30251002184073,2.20655143655728
AT5G25980,3.21932664911966,3.73361155515862,3.84366794768578,2.93124599258916,3.08568012482418,2.76421670398306,3.22280032616667,3.46338330449461,3.36726365348141,3.29966194902781,3.316986652514,4.09781876069111,3.71883856501449,3.36058430342359,3.97820265010884,3.32257837499118,2.86474548180427,4.05532900907423,3.04876040265663,4.45204242991057,3.87771982014431,3.98907910890057,2.8823298326746,4.20437796232736,4.10165521687233,3.33889316210941,3.55566567930915,3.99984601721116,3.46466708701125,3.12050369199653,4.04085641721158,4.23082970281539,4.19765885226765,3.99775451523952,4.51031812379559,4.03523721670709,4.31950378295702,4.37353126530599,3.5750008995908,3.73807552623312,4.32565530902325,4.15590248682654,3.90785867934922,3.95980993612067,4.64549203726085,3.71109303236122,4.03640578807632,3.51372005665491,4.23828571073648,4.40264128345292,4.51499636014161,3.91457985081362,4.7780930884334,3.80244279296901,4.47019568650154,4.26361075943958,3.9388230389412,3.65472608035089,3.63856204613677,3.90667050981907,3.8435633437209,3.69752074392815,4.04575325378674,4.50213436948666,3.72551920035208,4.72642914317828,3.78610466761987,4.30576639730408,3.95808204259879,4.0592454060665,3.9054851727665,4.04894708755585,3.78407120418551,4.29852693496121,4.42274024634864,4.24513792970629,4.33821234733859,5.09474864677091,4.38251528061215,4.06945766773326,5.01549003187894,4.10138093314618,4.25953662558086,4.20989251950629,5.00133929000643,4.32827262106917,4.75452340133625,4.51151860511004,4.46252281702368,4.53543356841824,4.18793536270941,5.01008804421948,3.86960499948419,4.63879942736512,4.42538970730262,3.66831046660857,3.30359384470534,4.41785911501555,3.95030668410796,3.31374571478878,2.98795822602191,2.97790564002387,2.3582353798527,2.79502898513772,2.37148882095067,1.28236963720099,1.61517179865827,1.56170161073843,1.39396767331133,2.923898427848,1.26262068958377,0,2.79073702185803,2.85505921493811,2.36916624568898,3.3577186217213,2.81883310293249,3.38666496075313,2.91032817808628,3.33700668092364,2.9393038894393,1.68632522350524,2.6139620654231,1.78358799176295,3.55962157542034,2.3985260035897,2.2126345671023,2.58296937128472,3.3037834847865,2.36768275966228,2.05416356075338,2.6365262286888,2.88011750706633
AT2G05510,3.85985467320533,3.61184351052714,4.08791637844367,3.81631371857123,3.79775829341863,4.24025743788747,3.55318148937582,3.55587478405624,3.83541271877408,3.67430077980165,3.61995183675653,3.51023394947075,3.42271023987366,4.2592087422384,4.30691287914279,3.61951416831154,3.1256181580617,4.12387090325267,2.26034902164201,3.77000832309811,3.13336974357304,3.58375505774767,3.10200676419846,3.63718944654124,3.87672666097353,2.69964686014671,3.02837480788558,4.18539596318926,2.81522587071872,2.9623543410654,3.27492640305931,3.30878443303761,3.32941051798303,3.57582201517483,3.94858153351529,4.04058664967762,3.85821628977576,3.72627506985112,3.40745421381183,3.95557499727764,4.63903738607074,3.51092505850353,3.69761686950473,2.91521742790499,3.95735234302418,3.56837138827351,3.68174280472129,3.51716613022445,3.82725267825577,3.14202926416687,3.37604006366734,3.66004610515155,4.29130675599193,3.10446394349894,3.30222111686362,2.41202851474356,2.0481350677094,2.05981022319679,3.12476529059288,2.0359434509001,2.68660021963187,2.51575702991326,2.33377329487785,3.64802312972382,4.24016455568213,3.98675526949097,2.96244691075368,3.6547927700068,3.70359908491294,3.55698282146751,3.156009773713,3.72170553092396,2.95981216964303,3.33573509359212,3.73262744749151,3.55899952647061,3.73592573353486,4.47993390274243,3.80565601183291,3.41292104900919,4.15784383057469,3.28644459527496,3.92870637919414,4.10867995778888,3.9452394804976,4.2558345950758,4.26097545151025,4.00711144889894,3.75362404418157,3.51852951397484,3.26334373177099,4.38835041327991,3.99268503605656,4.10390876303336,3.90499208509454,3.09634401885078,3.20333062118633,3.29179483374754,3.12746228417722,3.33576831680079,4.07789229322171,2.80840675263556,4.00633968103505,3.28805620910577,3.80326335151446,3.04874747549613,3.4258243564065,2.77456520274475,3.16226381376792,2.85322110064275,2.68311876805333,2.79073702185803,0,3.532344076738,2.44663691471232,3.68851343971186,3.01436454888041,3.51591058118036,3.0028838776636,3.65765674455163,2.55078104857159,3.04726469150827,2.80605656192066,2.79078546388718,3.66444537952048,3.17121682292224,3.31437053608117,3.37103338400408,2.88556863285506,2.65484695380186,2.97086387414267,2.23150942214031,2.02844084178736
AT1G04820,4.45209780394355,4.98415708014354,4.78014792872103,3.94785856118592,4.05372535367037,4.12919416014336,3.80470644717316,4.53148091038824,4.65808763487593,3.10719921250714,4.33044533841994,4.43677314663901,4.57067627413756,3.35703318019379,4.5379834848038,3.75892800484686,4.42644848149722,3.48079652401142,3.97880603021861,4.77335836954581,4.41726676651241,4.37288177002992,4.32906395114336,4.633476552143,3.94981284695706,4.51006147850403,4.11706563573524,4.49060864618227,3.62104073178776,3.28185928584012,4.21870105758218,4.47023285420659,4.48343097186853,4.1874638763938,4.20713758723434,3.34471360553919,3.95317201718633,4.06826638742204,4.10306189224194,3.44473458238744,3.77796093980443,3.49802439502042,3.97914262171589,4.06821497461712,4.45295456651008,4.36908644899812,3.26680777724478,3.00972449333157,3.75845920056078,4.32538699732879,4.64502145215854,3.5075778243322,4.91354806915186,2.97468964505022,3.87173440833769,3.48647380221449,3.7832761317579,3.98307888261179,2.83648180192012,3.80822448565404,3.22375304476785,3.70106321078903,3.61194346505188,4.04096141510582,2.96729792291623,3.39553362768387,2.74444440515817,2.54879686832749,2.03945783598632,1.83342373657892,1.95148625938591,1.90557256123612,1.93832062132997,3.04339979054379,2.9283165075362,3.05819318869132,2.87379420097056,3.91939459276927,3.08779763971637,2.23670644474996,3.75466871648672,2.88940211039239,3.26638583342886,3.02243189146886,4.06225581921092,2.95165497572599,3.06856606787584,3.01898167659842,3.3162928962168,3.17326137551479,2.51576464873267,3.88332367198795,2.72009185577583,3.55626397976388,3.29092638734977,2.44032320359476,2.45124978043977,3.20404989990434,2.79237092799381,1.42142856285218,2.68801569727243,3.44666643178579,3.26278964333161,2.55417590946336,2.60451683978872,2.86478215206741,3.02460511990706,2.83440109245604,2.76854692569586,3.04364313914838,2.10047968664255,2.85505921493811,3.532344076738,0,3.5536583926952,1.02847047723355,1.08954694482386,2.09936260552102,1.19173253856811,2.40263171168742,1.58211206708122,2.63400945900067,2.19650652312712,2.14230722190539,3.18487611298854,1.72296352232919,2.0816631747473,1.22613828015604,1.51951764099631,2.53455628151694,1.26083129482338,2.1462345028624,2.14514553554695
AT1G01480,4.13163687590524,3.87064801716612,4.20907468635364,3.59573426381817,3.99224855244122,3.27017924287722,4.12439198591186,3.87815743905788,2.9129287979549,4.11363920591877,4.43349271011874,4.10492553632682,3.35967070687575,4.79136550044004,4.42457628345845,4.4726154158965,3.71887007776502,4.35035797459531,3.39073595172685,3.91346295806898,4.20322485487679,4.35236444048623,3.52229510195072,4.56091978046841,4.64961900149679,3.50179284582384,4.24227554177201,4.82652189993063,3.71462419920091,3.73752230274015,4.50822703238468,4.6287512004625,4.48345783613017,4.40369719827215,4.72148863036744,5.04474311386913,4.94204171678993,4.76333636122697,4.30195236890264,4.94699123318821,4.9561408423469,4.82436179730532,4.64387216068175,4.3036048008882,4.69501766165411,4.08885986119774,4.7166180902333,4.08334700373542,5.01511266658337,4.5818582030399,4.36804436019416,4.83979572488509,4.66230383189888,4.4971744527741,4.42387048864713,4.09962559499511,3.99999982358225,3.89240737451092,4.34902051593701,3.9885669177746,4.04904085693279,4.18778467345863,4.07720847896646,4.52141898544395,3.93208516559064,4.47346624237772,3.36997532139792,3.82205836910388,3.39236144494584,3.97186651275065,3.73080682791953,3.98080640634244,3.45520881047962,4.13544958404972,4.14688463809834,3.42003355121481,3.30039561028932,4.4467292278667,4.32588408327766,3.38477862691299,4.11078005373275,3.09322699678297,3.84896314818624,3.7635739400959,4.55343616160455,3.44559440374966,4.30948165929315,4.02307979967611,4.34378199074804,4.33011638693315,4.0142275605217,4.67714055296492,4.48097640755349,4.71715547390745,4.62505906443064,4.11702471768655,3.69062112750808,4.24519143336199,4.01637813337041,3.03523321792099,4.3704295054825,3.21081728591335,4.09485001198078,3.77357640302035,4.03778903197431,3.34340395368149,3.38167069168998,3.24838411101043,3.44645390689314,3.50688988396813,2.79575770380285,2.36916624568898,2.44663691471232,3.5536583926952,0,3.79635050090057,3.73226519782906,2.97786783595159,2.9444402086215,4.1386497955059,3.22980386673015,1.52280195434337,3.40512227899954,2.93265405021168,3.29408095100834,3.25809759493635,2.76062001846759,3.14758064116632,3.29664302932301,2.61155638282921,2.60646402539283,3.14471482590711,3.03702977048135
AT3G28930,4.7818510203117,4.89995524682604,4.86744693301581,4.29886714540657,4.08923192853389,4.20760508472896,3.90702173419038,4.40168974721163,4.6496736096467,3.01813370839398,4.42590492526127,4.217322980957,4.57034068714522,3.59144087403413,4.44695823431107,3.51899584140718,4.42303556788005,2.92923928038066,3.76775349010641,4.27804264067739,4.08295182156611,3.99554095990105,4.32369542081077,4.31762604513499,3.48217422043872,4.48116964428027,3.84630991704088,4.30640420737627,3.12918115149683,3.7347564581046,3.86701877142819,4.26250210864523,4.1593952032947,3.87187751390201,4.19587999482647,3.13034990506014,3.82977445402285,4.08339991553277,4.07758826176933,3.53606647911588,3.60677765829265,3.38103163807158,4.16054403555076,4.10658819045397,4.2892818320192,4.76920103317254,3.11137141902956,3.17265484045728,3.76223109432914,4.1512592422035,4.41708970289171,3.3523506651417,4.76110811823687,2.88826319121856,3.60098913503512,3.37981497662653,3.68615284177691,3.9034176815428,2.61568058770657,3.71278312497404,2.97636663147318,3.67812200539392,3.47386739712385,3.63065342352709,3.51343698854384,3.06241086536686,2.25847528671159,2.30977590698037,1.71430312273734,1.58226352226802,1.84562970855072,2.01012564972864,1.84744163185634,2.92102212744769,2.49943481080063,2.73315953441964,2.63042698156041,3.39158767361364,2.66293638098904,2.05832624613082,3.29228304290336,2.66400768483595,3.26175822018214,3.13320220346389,3.58513373908952,2.83536409528177,2.6811268977264,2.99596387924888,3.03906111187172,2.89037269100249,2.33634987061356,3.79879926032227,2.91588007209402,3.45047243391901,3.33483821085581,2.67717112604891,2.75259117625139,2.88828618498029,2.58011935461986,1.66804704136454,3.25083359571387,3.74412739980493,3.68628889027366,3.01413067469246,3.02605928808839,3.3470778897377,3.56887428737676,3.01953085852273,3.18492666776223,3.3486767788543,2.79215594403661,3.3577186217213,3.68851343971186,1.02847047723355,3.79635050090057,0,1.66187206965879,1.76983953583001,1.36140191305176,2.10805148723151,1.44178306170346,3.08465457146955,1.93470216134345,2.30213037835241,2.51161701978068,1.53245353600297,2.59360438843244,1.77410933911724,1.20904196284414,2.36378889874709,1.8132030560202,1.97621253044707,2.53972582714788
AT4G20890,4.1271117370207,4.79225550868002,4.6031064310964,3.87487457537247,3.93267613576697,4.39642027304476,3.52157497673924,4.3751664999218,4.81815571646444,3.02097673038704,3.88866603266801,4.24459220082,4.49269394032968,3.03581063948676,4.434058703349,3.44048598960568,4.10862122165867,3.64341669323494,3.62453466479809,4.7948438085337,4.0746278628903,4.15646312803338,4.08466732827069,4.31503888523777,3.7753871110849,4.15628661224043,3.68976262160684,4.22347665052336,3.43117725130676,2.73741733709056,3.80011681548239,3.95454826224071,4.08112079349766,3.9340726706534,3.83894330880296,2.9321514339488,3.48492326286304,3.58620891897377,3.69423361961409,2.90591618118503,3.71328107814868,2.9103668307423,3.46565844660593,3.45396641592793,4.15009306821016,3.92608419084385,2.83051517510788,2.71919535659743,3.16679187573055,3.76597530237069,4.27702445839184,3.00697687412025,4.74757741183069,2.31730990682386,3.49549743595086,2.84538928173405,3.08214098347139,3.33259555808667,2.35930654338748,3.10939397659576,2.76977072630913,3.01277866067971,2.9752263731602,3.82591905935254,3.06322287731533,3.3707383764708,2.84680568515538,2.76307718852496,2.60795242851303,1.96146330706134,1.91566606208206,2.05403519284919,1.94833011936684,2.78206491602209,3.02623217852365,3.3326771554258,3.29912531207364,4.15844425318219,3.11156844965799,2.56224572921978,3.98434982600361,3.16381853442656,3.39130729014487,3.2992408721318,3.97073529186447,3.53433494370964,3.34056519970199,3.16652411459158,3.23881208075692,2.97146264955712,2.35070655848024,3.84713721853783,2.50638542003839,3.36749734218737,2.99964513011223,1.88436333156003,2.23983775756169,2.96246970709204,2.55997701673863,1.98309842872788,2.41395706788335,3.12603240585922,3.08065210814155,2.18594241086448,2.41678406902851,2.56207714805487,2.86170711929942,2.58261723873535,2.51894514788175,2.62443118032422,1.86539288049435,2.81883310293249,3.01436454888041,1.08954694482386,3.73226519782906,1.66187206965879,0,2.70084813919424,1.62899625116113,2.3634665702859,1.47335714303865,3.01889732849198,2.10038131354071,2.13888862151328,3.6115482269697,2.00382677407205,2.36997341844376,1.64971803950645,1.6798705550119,2.6797332846289,1.699494139157,1.88938989632474,1.60270849408369
